name,canonical_smiles,smiles,inchi_key,sources,source_ids,in_dilirank,dilirank_category,in_tdc_dili_pos,sider_terms,known_hepatotoxic
NORTRIPTYLINE,CNCCC=C1c2ccccc2CCc2ccccc21,CNCCC=C1c2ccccc2CCc2ccccc21,PHVGLTMQBUFIQQ-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL445;CHEMBL1201156;1971;4543,1,vMost-DILI-Concern,0,,1
ATOMOXETINE,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,VHGCDTVCOLNTBX-QGZVFWFLSA-N,chembl;drugcentral;pubchem,CHEMBL641;CHEMBL1702;256;54841,1,vMost-DILI-Concern,0,,1
DULOXETINE,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,ZEUITGRIYCTCEM-KRWDZBQOSA-N,chembl;drugcentral;pubchem,CHEMBL1175;CHEMBL1200328;972;60835,1,vMost-DILI-Concern,0,,1
DIMETHYL FUMARATE,COC(=O)/C=C/C(=O)OC,COC(=O)/C=C/C(=O)OC,LDCRTTXIJACKKU-ONEGZZNKSA-N,chembl;drugcentral;pubchem,CHEMBL2107333;4757;637568,1,vMost-DILI-Concern,0,,1
GRISEOFULVIN,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,DDUHZTYCFQRHIY-RBHXEPJQSA-N,chembl;drugcentral;pubchem,CHEMBL562;1331;441140,1,vMost-DILI-Concern,0,,1
RIFAMPIN,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,JQXXHWHPUNPDRT-WLSIYKJHSA-N,chembl;pubchem,CHEMBL374478;135398735,1,vMost-DILI-Concern,0,,1
ZAFIRLUKAST,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,YEEZWCHGZNKEEK-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL603;2855;5717,1,vMost-DILI-Concern,1,,1
ACITRETIN,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,IHUNBGSDBOWDMA-AQFIFDHZSA-N,chembl;drugcentral;pubchem,CHEMBL1131;78;5284513,1,vMost-DILI-Concern,0,,1
GEFITINIB,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,XGALLCVXEZPNRQ-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL939;1282;123631,1,vMost-DILI-Concern,0,,1
papaverine,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1,XQYZDYMELSJDRZ-UHFFFAOYSA-N,drugcentral;pubchem,2056;4680,1,vMost-DILI-Concern,0,,1
DILTIAZEM,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,HSUGRBWQSSZJOP-RTWAWAEBSA-N,chembl;drugcentral;pubchem,CHEMBL23;CHEMBL1697;CHEMBL1200805;897;39186,1,vMost-DILI-Concern,0,,1
INDOMETHACIN,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CGIGDMFJXJATDK-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL6;CHEMBL3989410;1440;3715,1,vMost-DILI-Concern,1,,1
BOSENTAN,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,GJPICJJJRGTNOD-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL957;392;104865,1,vMost-DILI-Concern,1,,1
BUSULFAN,CS(=O)(=O)OCCCCOS(C)(=O)=O,CS(=O)(=O)OCCCCOS(C)(=O)=O,COVZYZSDYWQREU-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL820;438;2478,1,vMost-DILI-Concern,1,,1
CRIZOTINIB,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,KTEIFNKAUNYNJU-GFCCVEGCSA-N,chembl;drugcentral;pubchem,CHEMBL601719;4187;11626560,1,vMost-DILI-Concern,0,,1
VORICONAZOLE,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,BCEHBSKCWLPMDN-MGPLVRAMSA-N,chembl;drugcentral;pubchem,CHEMBL638;2846;71616,1,vMost-DILI-Concern,0,,1
DOLUTEGRAVIR SODIUM,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c([O-])c3C(=O)N12.[Na+],RHWKPHLQXYSBKR-BMIGLBTASA-N,chembl;drugcentral;pubchem,CHEMBL1213165;CHEMBL1229211;4805;54726191,1,vMost-DILI-Concern,0,,1
Alatrofloxacin,C[C@H](N)C(=O)N[C@@H](C)C(=O)NC1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,C[C@@H](C(=O)N[C@@H](C)C(=O)NC1[C@H]2[C@@H]1CN(C2)C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F)N,UUZPPAMZDFLUHD-LZGARRQBSA-N,pubchem,3086677,1,vMost-DILI-Concern,0,,1
Acarbose,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@@H]([C@H](O)[C@@H](O)C=O)[C@H](O)CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C=O)O)O)CO)O)O)N[C@H]3C=C([C@H]([C@@H]([C@H]3O)O)O)CO,CEMXHAPUFJOOSV-XGWNLRGSSA-N,pubchem,9811704,1,vMost-DILI-Concern,0,,1
METHYLDOPA,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,CJCSPKMFHVPWAR-JTQLQIEISA-N,chembl;drugcentral;pubchem,CHEMBL459;1762;38853,1,vMost-DILI-Concern,0,,1
OXYMETHOLONE,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,ICMWWNHDUZJFDW-DHODBPELSA-N,chembl;drugcentral;pubchem,CHEMBL1200585;2033;5281034,1,vMost-DILI-Concern,0,,1
NANDROLONE PHENPROPIONATE,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,UBWXUGDQUBIEIZ-QNTYDACNSA-N,chembl;drugcentral;pubchem,CHEMBL1200412;1882;229455,1,vMost-DILI-Concern,0,,1
OXANDROLONE,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,QSLJIVKCVHQPLV-PEMPUTJUSA-N,chembl;drugcentral;pubchem,CHEMBL1200436;2011;5878,1,vMost-DILI-Concern,0,,1
DACTINOMYCIN,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,RJURFGZVJUQBHK-IIXSONLDSA-N,chembl;drugcentral;pubchem,CHEMBL1554;774;457193,1,vMost-DILI-Concern,0,,1
ETRAVIRINE,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,PYGWGZALEOIKDF-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL308954;1115;193962,1,vMost-DILI-Concern,0,,1
CERITINIB,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,VERWOWGGCGHDQE-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL2403108;4866;57379345,1,vMost-DILI-Concern,0,,1
PIRFENIDONE,Cc1ccc(=O)n(-c2ccccc2)c1,Cc1ccc(=O)n(-c2ccccc2)c1,ISWRGOKTTBVCFA-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1256391;4224;40632,1,vMost-DILI-Concern,0,,1
GEMFIBROZIL,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,HEMJJKBWTPKOJG-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL457;1285;3463,1,vMost-DILI-Concern,0,,1
IMATINIB,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,KTUFNOKKBVMGRW-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL941;CHEMBL1642;1423;5291,1,vMost-DILI-Concern,1,,1
PAZOPANIB,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,CUIHSIWYWATEQL-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL477772;CHEMBL1201733;4118;10113978,1,vMost-DILI-Concern,0,,1
MEXILETINE,Cc1cccc(C)c1OCC(C)N,Cc1cccc(C)c1OCC(C)N,VLPIATFUUWWMKC-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL558;CHEMBL1200606;1794;4178,1,vMost-DILI-Concern,0,,1
MEFENAMIC ACID,Cc1cccc(Nc2ccccc2C(=O)O)c1C,Cc1cccc(Nc2ccccc2C(=O)O)c1C,HYYBABOKPJLUIN-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL686;1663;4044,1,vMost-DILI-Concern,0,,1
TOLVAPTAN,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,GYHCTFXIZSNGJT-UHFFFAOYSA-N,chembl;drugcentral,CHEMBL344159;4110,1,vMost-DILI-Concern,0,,1
NEVIRAPINE,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,NQDJXKOVJZTUJA-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL57;1904;4463,1,vMost-DILI-Concern,1,,1
NILOTINIB,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,HHZIURLSWUIHRB-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL255863;CHEMBL1201740;1932;644241,1,vMost-DILI-Concern,0,,1
STAVUDINE,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,XNKLLVCARDGLGL-JGVFFNPUSA-N,chembl;drugcentral;pubchem,CHEMBL991;2478;18283,1,vMost-DILI-Concern,0,,1
ZIDOVUDINE,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,HBOMLICNUCNMMY-XLPZGREQSA-N,chembl;drugcentral;pubchem,CHEMBL129;2861;35370,1,vMost-DILI-Concern,0,,1
FEBUXOSTAT,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,BQSJTQLCZDPROO-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1164729;1137;134018,1,vMost-DILI-Concern,0,,1
Tasosartan,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2,CC1=C2CCC(=O)N(C2=NC(=N1)C)CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,ADXGNEYLLLSOAR-UHFFFAOYSA-N,pubchem,60919,1,vMost-DILI-Concern,1,,1
tasosartan,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nnn[nH]3)cc1)C(=O)CC2,CC1=NC(C)=C2CCC(=O)N(CC3=CC=C(C=C3)C3=C(C=CC=C3)C3=NN=NN3)C2=N1,ADXGNEYLLLSOAR-UHFFFAOYSA-N,drugcentral,3839,1,vMost-DILI-Concern,1,,1
RALTEGRAVIR,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,CZFFBEXEKNGXKS-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL254316;CHEMBL518520;2352;54671008,1,vMost-DILI-Concern,0,,1
(3H)maraviroc,Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CC1=NN=C(N1C2C[C@H]3CC[C@@H](C2)N3CC[C@@H](C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C,GSNHKUDZZFZSJB-HLMSNRGBSA-N,pubchem,3002977,1,vMost-DILI-Concern,0,,1
LEFLUNOMIDE,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,VHOGYURTWQBHIL-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL960;1552;3899,1,vMost-DILI-Concern,1,,1
TIZANIDINE,Clc1ccc2nsnc2c1NC1=NCCN1,Clc1ccc2nsnc2c1NC1=NCCN1,XFYDIVBRZNQMJC-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1079;CHEMBL1200329;2683;5487,1,vMost-DILI-Concern,0,,1
TICLOPIDINE,Clc1ccccc1CN1CCc2sccc2C1,Clc1ccccc1CN1CCc2sccc2C1,PHWBOXQYWZNQIN-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL833;CHEMBL1717;2657;5472,1,vMost-DILI-Concern,0,,1
thiamazole,Cn1cc[nH]c1=S,CN1C=CNC1=S,PMRYVIKBURPHAH-UHFFFAOYSA-N,drugcentral;pubchem,1745;1349907,1,vMost-DILI-Concern,1,,1
METHIMAZOLE,Cn1ccnc1S,Cn1ccnc1S,PMRYVIKBURPHAH-UHFFFAOYSA-N,chembl,CHEMBL1515,1,vMost-DILI-Concern,1,,1
AZATHIOPRINE,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,LMEKQMALGUDUQG-UHFFFAOYSA-N,chembl,CHEMBL1542,1,vMost-DILI-Concern,1,,1
AZATHIOPRINE SODIUM,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[n-]c12.[Na+],LMEKQMALGUDUQG-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1200400;269;2265,1,vMost-DILI-Concern,1,,1
PEXIDARTINIB,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,JGWRKYUXBBNENE-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL3813873;CHEMBL3989973;5343;25151352,1,vMost-DILI-Concern,0,,1
CARBAMAZEPINE,NC(=O)N1c2ccccc2C=Cc2ccccc21,NC(=O)N1c2ccccc2C=Cc2ccccc21,FFGPTBGBLSHEPO-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL108;489;2554,1,vMost-DILI-Concern,1,,1
HYDROXYUREA,NC(=O)NO,NC(=O)NO,VSNHCAURESNICA-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL467;1399;3657,1,vMost-DILI-Concern,0,,1
FELBAMATE,NC(=O)OCC(COC(N)=O)c1ccccc1,NC(=O)OCC(COC(N)=O)c1ccccc1,WKGXYQFOCVYPAC-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1094;1140;3331,1,vMost-DILI-Concern,0,,1
ISONIAZID,NNC(=O)c1ccncc1,NNC(=O)c1ccncc1,QRXWMOHMRWLFEY-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL64;1497;3767,1,vMost-DILI-Concern,0,,1
AMINOSALICYLIC ACID,Nc1ccc(C(=O)O)c(O)c1,Nc1ccc(C(=O)O)c(O)c1,WUBBRNOQWQTFEX-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL1169;CHEMBL1200584;CHEMBL2096646;2050;4649,1,vMost-DILI-Concern,0,,1
POMALIDOMIDE,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,UVSMNLNDYGZFPF-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL43452;4746;134780,1,vMost-DILI-Concern,0,,1
GEMCITABINE,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,SDUQYLNIPVEERB-QPPQHZFASA-N,chembl;drugcentral;pubchem,CHEMBL888;CHEMBL1637;1283;60750,1,vMost-DILI-Concern,0,,1
CYTARABINE,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,UHDGCWIWMRVCDJ-CCXZUQQUSA-N,chembl;drugcentral;pubchem,CHEMBL803;770;6253,1,vMost-DILI-Concern,0,,1
ABACAVIR,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,MCGSCOLBFJQGHM-SCZZXKLOSA-N,chembl;drugcentral;pubchem,CHEMBL1380;CHEMBL4303288;34;441300,1,vMost-DILI-Concern,0,,1
RILUZOLE,Nc1nc2ccc(OC(F)(F)F)cc2s1,Nc1nc2ccc(OC(F)(F)F)cc2s1,FTALBRSUTCGOEG-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL744;2382;5070,1,vMost-DILI-Concern,1,,1
LAMOTRIGINE,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,PYZRQGJRPPTADH-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL741;1540;3878,1,vMost-DILI-Concern,0,,1
LOMITAPIDE,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,MBBCVAKAJPKAKM-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL354541;CHEMBL2105662;4721;9853053,1,vMost-DILI-Concern,0,,1
DICLOFENAC,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,DCOPUUMXTXDBNB-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL139;CHEMBL1034;CHEMBL1200804;CHEMBL1201180;865;3033,1,vMost-DILI-Concern,0,,1
DIFLUNISAL,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,HUPFGZXOMWLGNK-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL898;880;3059,1,vMost-DILI-Concern,1,,1
SULFASALAZINE,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,NCEXYHBECQHGNR-QZQOTICOSA-N,chembl;drugcentral,CHEMBL421;2525,1,vMost-DILI-Concern,0,,1
DEFERASIROX,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,BOFQWVMAQOTZIW-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL550348;3128;214348,1,vMost-DILI-Concern,0,,1
NIACIN,O=C(O)c1cccnc1,O=C(O)c1cccnc1,PVNIIMVLHYAWGP-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL573;2835;938;16098;9909912,1,vMost-DILI-Concern,1,,1
CIPROFLOXACIN,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,MYSWGUAQZAJSOK-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL8;CHEMBL1202;659;2764,1,vMost-DILI-Concern,1,,1
DANTROLENE SODIUM,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)[N-]1.[Na+],OZOMQRBLCMDCEG-VIZOYTHASA-N,chembl;drugcentral;pubchem,CHEMBL928;CHEMBL1201288;780;6914273,1,vMost-DILI-Concern,0,,1
NITROFURANTOIN,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,NXFQHRVNIOXGAQ-YCRREMRBSA-N,chembl;drugcentral;pubchem,CHEMBL572;CHEMBL1201000;1949;6604200,1,vMost-DILI-Concern,0,,1
PHENYTOIN SODIUM,O=C1N=C(O)NC1(c1ccccc1)c1ccccc1,O=C1N=C([O-])NC1(c1ccccc1)c1ccccc1.[Na+],CXOFVDLJLONNDW-UHFFFAOYSA-N,chembl,CHEMBL1611,1,vMost-DILI-Concern,1,,1
PHENYTOIN,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,CXOFVDLJLONNDW-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL16;2152;1775,1,vMost-DILI-Concern,1,,1
FOSPHENYTOIN SODIUM,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)([O-])[O-].[Na+].[Na+],XWLUWCNOOVRFPX-UHFFFAOYSA-N,chembl;drugcentral;pubchem,CHEMBL919;CHEMBL1201336;1247;56339,1,vMost-DILI-Concern,0,,1
EFAVIRENZ,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,XPOQHMRABVBWPR-ZDUSSCGKSA-N,chembl;drugcentral;pubchem,CHEMBL223228;989;64139,1,vMost-DILI-Concern,0,,1
Fialuridine,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1I,C1=C(C(=O)NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F)I,IPVFGAYTKQKGBM-BYPJNBLXSA-N,pubchem,50313,1,vMost-DILI-Concern,0,,1
