canonical_smiles,name,smiles,inchi_key,sources,source_ids,in_dilirank,dilirank_category,in_tdc_dili_pos,known_hepatotoxic,sider_terms
CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,Telavancin,CCCCCCCCCCNCCN[C@]1(C[C@@H](O[C@H]([C@H]1O)C)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C(=C(C=C9[C@H](NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)O)CNCP(=O)(O)O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)C,ONUMZHGUFYIKPM-MXNFEBESSA-N,sider,3081362,0,unknown,0,1,Alanine aminotransferase increased;Aspartate aminotransferase increased;Hepatitis
CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,N-Methyl-2-({3-[2-(pyridin-2-yl)ethenyl]-1H-indazol-6-yl}sulfanyl)benzamide,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)C=CC4=CC=CC=N4,RITAVMQDGBJQJZ-UHFFFAOYSA-N,sider,3086685,0,unknown,0,1,Alanine aminotransferase increased;Aspartate aminotransferase increased;Blood alkaline phosphatase increased;Liver disorder
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,"5-(5-Fluoro-2-oxo-1,2-dihydroindol-3-ylidenemethyl)-2,4-dimethyl-1H-pyrrole-3-carboxylic Acid (2-diethylaminoethyl)amide",CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,WINHZLLDWRZWRT-UHFFFAOYSA-N,sider,3086686,0,unknown,0,1,Alanine aminotransferase increased;Aspartate aminotransferase increased;Blood alkaline phosphatase increased;Blood bilirubin increased;Hepatic failure;Hepatic function abnormal;Hepatitis;Hepatotoxicity;Liver abscess;Liver function test abnormal
NC(Cc1ccc(OP(=O)(O)O)c(CO)c1)C(=O)O,2-Amino-3-[3-(hydroxymethyl)-4-phosphonooxyphenyl]propanoic acid,C1=CC(=C(C=C1CC(C(=O)O)N)CO)OP(=O)(O)O,QPZIXFGNLVEBKM-UHFFFAOYSA-N,sider,3325225,0,unknown,0,1,Blood alkaline phosphatase increased
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(C)C(C)C)CC(O)CC1O,"5-[2-[7a-methyl-1-(1,4,5-trimethylhex-2-enyl)-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylene-cyclohexane-1,3-diol",CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C,HKXBNHCUPKIYDM-UHFFFAOYSA-N,sider,4479094,0,unknown,0,1,Aspartate aminotransferase increased
CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1,"2-Cyano-3-(3,4-dihydroxy-5-nitrophenyl)-N,N-diethylprop-2-enamide",CCN(CC)C(=O)C(=CC1=CC(=C(C(=C1)O)O)[N+](=O)[O-])C#N,JRURYQJSLYLRLN-UHFFFAOYSA-N,sider,4659568,0,unknown,0,1,Blood alkaline phosphatase increased;Gamma-glutamyltransferase increased;Hepatic enzyme increased;Hepatic failure;Hepatic function abnormal;Hepatitis;Hepatocellular injury;Liver disorder
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,Tolcapone,CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-],MIQPIUSUKVNLNT-UHFFFAOYSA-N,sider,4659569,0,unknown,0,1,Acute hepatic failure;Alanine aminotransferase increased;Hepatitis viral;Hepatocellular injury;Liver injury
N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,1-(2-((3-Hydroxyadamantan-1-yl)amino)acetyl)pyrrolidine-2-carbonitrile,C1CC(N(C1)C(=O)CNC23CC4CC(C2)CC(C4)(C3)O)C#N,SYOKIDBDQMKNDQ-UHFFFAOYSA-N,sider,5251896,0,unknown,0,1,Hepatic function abnormal;Hepatitis;Liver function test abnormal
CN(C)NN=C1N=CN=C1C(N)=O,dacarbazine,CN(C)NN=C1C(=NC=N1)C(=O)N,OMJKFYKNWZZKTK-UHFFFAOYSA-N,sider,5281007,0,unknown,0,1,Granulomatous liver disease;Hepatic enzyme increased;Hepatic necrosis;Hepatic vein occlusion;Hepatic vein thrombosis;Hepatitis acute;Hepatotoxicity;Venoocclusive liver disease
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,Bosutinib,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,UBPYILGKFZZVDX-UHFFFAOYSA-N,sider,5328940,0,unknown,0,1,Alanine aminotransferase increased;Aspartate aminotransferase increased;Blood bilirubin increased;Gamma-glutamyltransferase increased;Hepatic function abnormal;Hepatitis;Hepatitis toxic;Hepatotoxicity;Liver injury;Traumatic liver injury
O=C(O)C1=C/C(=N/Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O,sulfasalazine,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N/N=C/3\C=CC(=O)C(=C3)C(=O)O,OQANPHBRHBJGNZ-FYJGNVAPSA-N,sider,5353980,0,unknown,0,1,Cholestasis;Hepatic failure;Hepatic necrosis;Hepatitis;Hepatitis cholestatic;Hepatitis fulminant;Hepatocellular injury;Hepatotoxicity;Jaundice;Jaundice cholestatic;Liver function test abnormal;Liver injury
[As],Arsenic,[As],RQNWIZPPADIBDY-UHFFFAOYSA-N,sider,5359596,0,unknown,0,1,Alanine aminotransferase increased;Aspartate aminotransferase increased
CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,rifabutin,C[C@H]1C=CC=C(C(=O)NC2=C3C(=NC4(N3)CCN(CC4)CC(C)C)C5=C(C2=O)C(=C(C6=C5C(=O)[C@](O6)(OC=C[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)C,ATEBXHFBFRCZMA-OZFKZPMASA-N,sider,5361912,0,unknown,0,1,Alanine aminotransferase increased;Aspartate aminotransferase increased;Blood alkaline phosphatase increased;Blood bilirubin increased;Hepatic enzyme increased;Hepatitis;Jaundice
O=C(O)CCNC(=O)c1ccc(N/N=C2\C=CC(=O)C(C(=O)O)=C2)cc1,balsalazide,C1=CC(=CC=C1C(=O)NCCC(=O)O)N/N=C/2\C=CC(=O)C(=C2)C(=O)O,KONZVQJABTUMFX-UDWIEESQSA-N,sider,5362070,0,unknown,0,1,Aspartate aminotransferase increased;Blood bilirubin increased;Hepatic enzyme increased;Hepatic failure;Hepatic function abnormal;Hepatic necrosis;Hepatocellular injury;Hepatotoxicity;Jaundice;Jaundice cholestatic;Liver function test abnormal;Liver injury
C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC,Visudyne,CC1=C(C2=CC3=NC(=CC4=C(C(=C(N4)C=C5[C@@]6([C@@H](C(=CC=C6C(=N5)C=C1N2)C(=O)OC)C(=O)OC)C)C)CCC(=O)OC)C(=C3C)CCC(=O)O)C=C,YTZALCGQUPRCGW-ZSFNYQMMSA-N,sider,5362420,0,unknown,0,1,Liver function test abnormal
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)/C(=C/NN2CCN(C)CC2)C(=C4O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,rifampicin,C[C@H]1/C=C/C=C(\C(=O)NC\2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C(=O)/C2=C/NN5CCN(CC5)C)O)/C,FZYOVNIOYYPUPY-ZTWDQPHTSA-N,sider,5381226,0,unknown,0,1,Hepatitis;Hepatocellular injury;Jaundice;Liver function test abnormal;Liver injury
O=C(O)C1=C/C(=N/Nc2ccc(O)c(C(=O)O)c2)C=CC1=O,olsalazine,C1=CC(=C(C=C1N/N=C/2\C=CC(=O)C(=C2)C(=O)O)C(=O)O)O,ULGVHUUBIHTFAM-LZYBPNLTSA-N,sider,5462337,0,unknown,0,1,Blood bilirubin increased;Granulomatous liver disease;Hepatic enzyme increased;Hepatic failure;Hepatic necrosis;Hepatitis;Hepatitis cholestatic;Hepatocellular injury;Hepatotoxicity;Jaundice;Jaundice cholestatic;Liver function test abnormal;Liver injury
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,Ramiprilat,C[C@@H](C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(=O)O)N[C@@H](CCC3=CC=CC=C3)C(=O)O,KEDYTOTWMPBSLG-HILJTLORSA-N,sider,5464096,0,unknown,0,1,Hepatic failure;Hepatitis;Jaundice;Liver function test abnormal
CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)OC1[C@@H](NC(C)=O)[C@H](O)O[C@H](CO)[C@H]1O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC,"[(2R)-3-[2-[[(2S)-2-[[(4R)-4-[[(2S)-2-[[(2R)-2-[(2R,3R,5S,6R)-3-acetamido-2,5-dihydroxy-6-(hydroxymethyl)tetrahydropyran-4-yl]oxypropanoyl]amino]propanoyl]amino]-5-amino-5-oxo-pentanoyl]amino]propanoyl]amino]ethoxy-hydroxy-phosphoryl]oxy-2-hexadecanoyloxy-propyl] hexadecanoate",CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)[C@H](C)NC(=O)CC[C@H](C(=O)N)NC(=O)[C@H](C)NC(=O)[C@@H](C)OC1[C@H]([C@@H](O[C@@H]([C@H]1O)CO)O)NC(=O)C)OC(=O)CCCCCCCCCCCCCCC,JMUHBNWAORSSBD-SHXJQDTLSA-N,sider,5479141,0,unknown,0,1,Hepatic pain
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,Acetaminophen mixture with codeine and doxylamine,CC(=O)NC1=CC=C(C=C1)O.CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C.CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O.C(CC(=O)O)C(=O)O.OP(=O)(O)O,UIEXGALYZIJPJA-IDOSJLLWSA-N,sider,5487068,0,unknown,0,1,Acute hepatic failure;Hepatitis;Liver disorder
CCCCCN=C(N)NN/C=C1\C=Nc2ccc(CO)cc21,tegaserod,CCCCCN=C(N)NN/C=C/1\C=NC2=C1C=C(C=C2)CO,URPUECXJHQGUDU-JLHYYAGUSA-N,sider,5487301,0,unknown,0,1,Alanine aminotransferase increased;Aspartate aminotransferase increased;Hepatitis;Transaminases increased
C1=C/C(=C2/N=c3cnc4c(c3=N2)COCC4)NO1,ofatumumab,C1COCC2=C1N=CC3=N/C(=C\4/C=CON4)/N=C23.OP(=O)(O)O,CAKJTDWTGCLYDZ-NBYYMMLRSA-N,sider,5488383,0,unknown,0,1,Hepatitis B
O=C1C=CC=C/C1=C1\N/C(=C2/C=CC=CC2=O)N(c2ccc(C(=O)O)cc2)N1,deferasirox,C1=C/C(=C/2\N/C(=C\3/C=CC=CC3=O)/N(N2)C4=CC=C(C=C4)C(=O)O)/C(=O)C=C1,FMSOAWSKCWYLBB-VBGLAJCLSA-N,sider,5493381,0,unknown,0,1,Alanine aminotransferase increased;Drug-induced liver injury;Hepatic cirrhosis;Hepatic failure;Hepatitis;Liver function test abnormal;Transaminases increased
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)/C(=C/NN2CCN(C3CCCC3)CC2)C(=C4O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,rifapentine,C[C@H]1/C=C/C=C(\C(=O)NC\2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C(=O)/C2=C/NN5CCN(CC5)C6CCCC6)O)/C,RISDZDVHYCURHD-QLWTZYDESA-N,sider,6323497,0,unknown,0,1,Alanine aminotransferase increased;Aspartate aminotransferase increased;Blood alkaline phosphatase increased;Hepatitis;Hepatomegaly;Hepatotoxicity;Jaundice;Liver function test abnormal
C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)CC8C(CC9OC(CCC1O2)CC(C)C9=C)OC(CC(O)CN)C8OC)OC7C6O3)C5O4,"20-(3-Amino-2-hydroxypropyl)-21-methoxy-14-methyl-8,15-dimethylidene-2,19,30,34,37,39,40,41-octaoxanonacyclo[24.9.2.1~3,32~.1~3,33~.1~6,9~.1~12,16~.0~18,22~.0~29,36~.0~31,35~]hentetracontan-24-one",CC1CC2CCC3C(=C)CC(O3)CCC45CC6C(O4)C7C(O6)C(O5)C8C(O7)CCC(O8)CC(=O)CC9C(CC(C1=C)O2)OC(C9OC)CC(CN)O,UFNVPOGXISZXJD-UHFFFAOYSA-N,sider,6331630,0,unknown,0,1,Alanine aminotransferase increased;Aspartate aminotransferase increased;Hepatic cancer metastatic;Hepatotoxicity;Metastases to liver
CC(=O)OCC1OC(S)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,"Gold;[3,4,5-triacetyloxy-6-(acetyloxymethyl)oxan-2-yl]sulfanium;bis(triethylphosphanium)",CC[PH+](CC)CC.CC[PH+](CC)CC.CC(=O)OCC1C(C(C(C(O1)[SH2+])OC(=O)C)OC(=O)C)OC(=O)C.[Au].[Au],WIDYMGFHNKRNJY-UHFFFAOYSA-Q,sider,6333887,0,unknown,0,1,Hepatic enzyme increased;Jaundice
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(=NO)c3csc(N)n3)[C@H]2SC1,"(6R,7R)-7-[[2-(2-amino-4-thiazolyl)-2-hydroxyimino-1-oxoethyl]amino]-3-ethenyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)C(=NO)C3=CSC(=N3)N)SC1)C(=O)O,RTXOFQZKPXMALH-PRHODGIISA-N,sider,6398970,0,unknown,0,1,Aspartate aminotransferase increased;Cholestasis;Hepatic failure;Hepatic function abnormal;Hepatitis acute;Hepatitis fulminant;Jaundice
CCC(c1cccc(O)c1)C(C)CN(C)C,3-(1-(Dimethylamino)-2-methylpentan-3-yl)phenol,CCC(C1=CC(=CC=C1)O)C(C)CN(C)C,KWTWDQCKEHXFFR-UHFFFAOYSA-N,sider,6433091,0,unknown,0,1,Alanine aminotransferase increased;Aspartate aminotransferase increased;Gamma-glutamyltransferase increased
O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,"Rivaroxaban, Xarelto, BAY 59-7939",C1COCC(=O)N1C2=CC=C(C=C2)N3CC(OC3=O)CNC(=O)C4=CC=C(S4)Cl,KGFYHTZWPPHNLQ-UHFFFAOYSA-N,sider,6433119,0,unknown,0,1,Bilirubin conjugated increased;Blood bilirubin increased;Cholestasis;Gamma-glutamyltransferase increased;Hepatic function abnormal;Hepatitis;Jaundice
CCC(C)[C@H]1O[C@]2(CC[C@@H]1C)CC1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](OC4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,Ivermectin (USAN:USP:INN:BAN),CCC(C)[C@@H]1[C@H](CC[C@@]2(O1)CC3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)OC7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C.C[C@H]1CC[C@]2(CC3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)OC7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)O[C@@H]1C(C)C,SPBDXSGPUHCETR-VHJJIYNUSA-N,sider,6435110,0,unknown,0,1,Hepatitis
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,Clavulanic acid-ticarcillin mixt.,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CSC=C3)C(=O)O)C(=O)O)C.C1[C@@H]2N(C1=O)[C@H](/C(=C/CO)/O2)C(=O)O,XWMVMWTVLSLJGY-FAJPTIRJSA-N,sider,6437075,0,unknown,0,1,Hepatitis;Jaundice cholestatic
CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)OC1C(C)OC(OC/C2=C/C=C/CC(O)/C(C)=C/C(CC)C(OC3OC(C)(C)C(OC(=O)C(C)C)C(O)C3O)/C(C)=C/C(C)=C/CC(C(C)O)OC2=O)C(OC)C1O,"[6-[[(3Z,5E,9E,13E,15E)-12-[3,4-dihydroxy-6,6-dimethyl-5-(2-methylpropanoyloxy)oxan-2-yl]oxy-11-ethyl-8-hydroxy-18-(1-hydroxyethyl)-9,13,15-trimethyl-2-oxo-1-oxacyclooctadeca-3,5,9,13,15-pentaen-3-yl]methoxy]-4-hydroxy-5-methoxy-2-methyloxan-3-yl] 3,5-dichloro-2-ethyl-4,6-dihydroxybenzoate",CCC1/C=C(/C(C/C=C/C=C(\C(=O)OC(C/C=C(/C=C(/C1OC2C(C(C(C(O2)(C)C)OC(=O)C(C)C)O)O)\C)\C)C(C)O)/COC3C(C(C(C(O3)C)OC(=O)C4=C(C(=C(C(=C4O)Cl)O)Cl)CC)O)OC)O)\C,ZVGNESXIJDCBKN-HSFUDZDJSA-N,sider,6440191,0,unknown,0,1,Alanine aminotransferase increased
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,Ixabepilone,C[C@H]1CCC[C@@]2([C@@H](O2)C[C@H](NC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C3=CSC(=N3)C)/C)C,FABUFPQFXZVHFB-PVYNADRNSA-N,sider,6445540,0,unknown,0,1,Acute hepatic failure;Jaundice;Transaminases increased
C[C@@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,"(S)-2-Methyl-6-nitro-2-((4-(4-(4-(trifluoromethoxy)phenoxy)piperidin-1-yl)phenoxy)methyl)-2,3-dihydroimidazo[2,1-b]oxazole",C[C@]1(CN2C=C(N=C2O1)[N+](=O)[O-])COC3=CC=C(C=C3)N4CCC(CC4)OC5=CC=C(C=C5)OC(F)(F)F,XDAOLTSRNUSPPH-DEOSSOPVSA-N,sider,6477186,0,unknown,0,1,Gamma-glutamyltransferase increased;Hepatic function abnormal;Transaminases increased
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC1C=NC=N1)NC(=O)[C@@H]1CCC(=O)N1,acetic acid;(2S)-N-[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2R)-1-[[(2S)-1-[[(2S)-5-(diaminomethylideneamino)-1-[(2S)-2-(ethylcarbamoyl)pyrrolidin-1-yl]-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-3-(4H-imidazol-4-yl)-1-oxopropan-2-yl]-5-oxopyrrolidine-2-carboxamide,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5C=NC=N5)NC(=O)[C@@H]6CCC(=O)N6.CC(=O)O,LCRCDJRENPEPSZ-FHKLCDMWSA-N,sider,6850791,0,unknown,0,1,Blood bilirubin increased;Hepatic function abnormal;Hepatomegaly;Jaundice;Liver function test abnormal;Liver injury;Traumatic liver injury
N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O,Strontium Ranelate,C(C1=C(SC(=C1C#N)N(CC(=O)[O-])CC(=O)[O-])C(=O)[O-])C(=O)[O-].[Sr+2].[Sr+2],XXUZFRDUEGQHOV-UHFFFAOYSA-J,sider,6918182,0,unknown,0,1,Hepatitis;Transaminases increased
NC1=N/C(=C(/N=O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(/C=C4\CCN([C@@H]5CCNC5)C4=O)CS[C@H]23)NS1,ceftobiprole,C1CNC[C@@H]1N2CC/C(=C\C3=C(N4[C@@H]([C@@H](C4=O)NC(=O)/C(=C\5/NSC(=N5)N)/N=O)SC3)C(=O)O)/C2=O,LXLDMYXULSBRCX-HZEONMFJSA-N,sider,6918430,0,unknown,0,1,Alanine aminotransferase increased;Aspartate aminotransferase increased;Gamma-glutamyltransferase increased;Liver function test abnormal
CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1,Fesoterodine,CC(C)C(=O)OC1=C(C=C(C=C1)CO)[C@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2,DCCSDBARQIPTGU-HSZRJFAPSA-N,sider,6918558,0,unknown,0,1,Alanine aminotransferase increased;Gamma-glutamyltransferase increased;Hepatic enzyme increased
O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,Belinostat,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,NCNRHFGMJRPRSK-MDZDMXLPSA-N,sider,6918638,0,unknown,0,1,Hepatic failure;Hepatotoxicity
CCC(=O)NC[C@@H]1C[C@@H]1c1cccc2c1CCO2,"N-[[(1R,2S)-2-(2,3-Dihydro-4-benzofuranyl)cyclopropyl]methyl]-rel-propanamide",CCC(=O)NC[C@@H]1C[C@@H]1C2=C3CCOC3=CC=C2,PTOIAAWZLUQTIO-GWCFXTLKSA-N,sider,9794842,0,unknown,0,1,Alanine aminotransferase increased
CCO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CSC12)c1nsc(NP(=O)([O-])O)n1,"[[3-[(Z)-C-[[2-carboxy-3-[[4-(1-methylpyridin-1-ium-4-yl)-1,3-thiazol-2-yl]sulfanyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-en-7-yl]carbamoyl]-N-ethoxycarbonimidoyl]-1,2,4-thiadiazol-5-yl]amino]-hydroxyphosphinate",CCO/N=C(/C1=NSC(=N1)NP(=O)(O)[O-])\C(=O)NC2C3N(C2=O)C(=C(CS3)SC4=NC(=CS4)C5=CC=[N+](C=C5)C)C(=O)O,ZCCUWMICIWSJIX-ZMFRSBBQSA-N,sider,9810131,0,unknown,0,1,Hepatitis;Transaminases increased
CO[C@@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,Cabazitaxel Impurity 47,CC1=C2[C@@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC)C)OC,BMQGVNUXMIRLCK-DGSGRZIVSA-N,sider,9811221,0,unknown,0,1,Alanine aminotransferase increased;Aspartate aminotransferase increased;Blood bilirubin increased;Transaminases increased
O=C(O)[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](NS(=O)(=O)O)[C@@H](O)O[C@@H]2COS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1O,"alpha-D-Glucopyranose, 2-deoxy-2-(sulfoamino)-4-O-(2-O-sulfo-alpha-L-idopyranuronosyl)-, 6-(hydrogen sulfate)",C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)NS(=O)(=O)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O,OHJKXVLJWUPWQG-PNRHKHKDSA-N,sider,9812414,0,unknown,0,1,Alanine aminotransferase increased;Aspartate aminotransferase increased;Hepatitis cholestatic;Hepatocellular injury;Liver injury
CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,racemic-Tasocitinib,CC1CCN(CC1N(C)C2=NC=NC3=C2C=CN3)C(=O)CC#N,UJLAWZDWDVHWOW-UHFFFAOYSA-N,sider,9818231,0,unknown,0,1,Drug-induced liver injury;Hepatic steatosis
